filename,x1,y1,x2,y2,class_name,video_name,frame
./data/images/2019-08-14-08_05_40.518.avi-F140.png,558,361,734,391,W_AHEAD,2019-08-14 08_05_40.518.avi,140
./data/images/2019-08-14-08_05_40.518.avi-F141.png,556,362,736,393,W_AHEAD,2019-08-14 08_05_40.518.avi,141
./data/images/2019-08-14-08_05_40.518.avi-F142.png,553,364,737,395,W_AHEAD,2019-08-14 08_05_40.518.avi,142
./data/images/2019-08-14-08_05_40.518.avi-F143.png,550,365,739,397,W_AHEAD,2019-08-14 08_05_40.518.avi,143
./data/images/2019-08-14-08_05_40.518.avi-F144.png,548,366,741,399,W_AHEAD,2019-08-14 08_05_40.518.avi,144
./data/images/2019-08-14-08_05_40.518.avi-F145.png,545,368,742,401,W_AHEAD,2019-08-14 08_05_40.518.avi,145
./data/images/2019-08-14-08_05_40.518.avi-F146.png,543,369,744,403,W_AHEAD,2019-08-14 08_05_40.518.avi,146
./data/images/2019-08-14-08_05_40.518.avi-F147.png,540,370,745,405,W_AHEAD,2019-08-14 08_05_40.518.avi,147
./data/images/2019-08-14-08_05_40.518.avi-F148.png,537,371,747,407,W_AHEAD,2019-08-14 08_05_40.518.avi,148
./data/images/2019-08-14-08_05_40.518.avi-F149.png,535,373,749,409,W_AHEAD,2019-08-14 08_05_40.518.avi,149
./data/images/2019-08-14-08_05_40.518.avi-F150.png,532,374,750,411,W_AHEAD,2019-08-14 08_05_40.518.avi,150
./data/images/2019-08-14-08_05_40.518.avi-F151.png,526,377,753,417,W_AHEAD,2019-08-14 08_05_40.518.avi,151
./data/images/2019-08-14-08_05_40.518.avi-F152.png,519,379,756,422,W_AHEAD,2019-08-14 08_05_40.518.avi,152
./data/images/2019-08-14-08_05_40.518.avi-F153.png,513,382,760,428,W_AHEAD,2019-08-14 08_05_40.518.avi,153
./data/images/2019-08-14-08_05_40.518.avi-F154.png,506,385,763,433,W_AHEAD,2019-08-14 08_05_40.518.avi,154
./data/images/2019-08-14-08_05_40.518.avi-F155.png,500,388,766,439,W_AHEAD,2019-08-14 08_05_40.518.avi,155
./data/images/2019-08-14-08_05_40.518.avi-F156.png,493,390,769,444,W_AHEAD,2019-08-14 08_05_40.518.avi,156
./data/images/2019-08-14-08_05_40.518.avi-F157.png,487,393,772,450,W_AHEAD,2019-08-14 08_05_40.518.avi,157
./data/images/2019-08-14-08_05_40.518.avi-F158.png,480,396,775,456,W_AHEAD,2019-08-14 08_05_40.518.avi,158
./data/images/2019-08-14-08_05_40.518.avi-F159.png,474,398,778,461,W_AHEAD,2019-08-14 08_05_40.518.avi,159
./data/images/2019-08-14-08_05_40.518.avi-F160.png,467,401,781,467,W_AHEAD,2019-08-14 08_05_40.518.avi,160
./data/images/2019-08-14-08_05_40.518.avi-F161.png,463,406,786,474,W_AHEAD,2019-08-14 08_05_40.518.avi,161
./data/images/2019-08-14-08_05_40.518.avi-F162.png,458,410,790,481,W_AHEAD,2019-08-14 08_05_40.518.avi,162
./data/images/2019-08-14-08_05_40.518.avi-F163.png,453,415,794,489,W_AHEAD,2019-08-14 08_05_40.518.avi,163
./data/images/2019-08-14-08_05_40.518.avi-F164.png,449,419,799,496,W_AHEAD,2019-08-14 08_05_40.518.avi,164
./data/images/2019-08-14-08_05_40.518.avi-F165.png,449,419,799,496,W_AHEAD,2019-08-14 08_05_40.518.avi,165
./data/images/2019-08-14-08_05_40.518.avi-F219.png,639,329,704,388,HUMP,2019-08-14 08_05_40.518.avi,219
./data/images/2019-08-14-08_05_40.518.avi-F220.png,639,330,705,389,HUMP,2019-08-14 08_05_40.518.avi,220
./data/images/2019-08-14-08_05_40.518.avi-F221.png,638,330,707,391,HUMP,2019-08-14 08_05_40.518.avi,221
./data/images/2019-08-14-08_05_40.518.avi-F222.png,638,331,709,393,HUMP,2019-08-14 08_05_40.518.avi,222
./data/images/2019-08-14-08_05_40.518.avi-F223.png,637,331,710,394,HUMP,2019-08-14 08_05_40.518.avi,223
./data/images/2019-08-14-08_05_40.518.avi-F224.png,637,332,712,396,HUMP,2019-08-14 08_05_40.518.avi,224
./data/images/2019-08-14-08_05_40.518.avi-F225.png,635,332,715,397,HUMP,2019-08-14 08_05_40.518.avi,225
./data/images/2019-08-14-08_05_40.518.avi-F226.png,633,332,717,399,HUMP,2019-08-14 08_05_40.518.avi,226
./data/images/2019-08-14-08_05_40.518.avi-F227.png,632,333,719,401,HUMP,2019-08-14 08_05_40.518.avi,227
./data/images/2019-08-14-08_05_40.518.avi-F228.png,630,333,722,403,HUMP,2019-08-14 08_05_40.518.avi,228
./data/images/2019-08-14-08_05_40.518.avi-F229.png,628,333,724,405,HUMP,2019-08-14 08_05_40.518.avi,229
./data/images/2019-08-14-08_05_40.518.avi-F230.png,627,333,727,406,HUMP,2019-08-14 08_05_40.518.avi,230
./data/images/2019-08-14-08_05_40.518.avi-F231.png,625,334,729,408,HUMP,2019-08-14 08_05_40.518.avi,231
./data/images/2019-08-14-08_05_40.518.avi-F232.png,623,334,732,410,HUMP,2019-08-14 08_05_40.518.avi,232
./data/images/2019-08-14-08_05_40.518.avi-F233.png,622,334,734,412,HUMP,2019-08-14 08_05_40.518.avi,233
./data/images/2019-08-14-08_05_40.518.avi-F234.png,620,335,737,414,HUMP,2019-08-14 08_05_40.518.avi,234
./data/images/2019-08-14-08_05_40.518.avi-F235.png,619,335,738,418,HUMP,2019-08-14 08_05_40.518.avi,235
./data/images/2019-08-14-08_05_40.518.avi-F236.png,618,336,739,422,HUMP,2019-08-14 08_05_40.518.avi,236
./data/images/2019-08-14-08_05_40.518.avi-F237.png,617,337,740,426,HUMP,2019-08-14 08_05_40.518.avi,237
./data/images/2019-08-14-08_05_40.518.avi-F238.png,616,338,742,430,HUMP,2019-08-14 08_05_40.518.avi,238
./data/images/2019-08-14-08_05_40.518.avi-F239.png,615,339,743,434,HUMP,2019-08-14 08_05_40.518.avi,239
./data/images/2019-08-14-08_05_40.518.avi-F240.png,615,339,744,438,HUMP,2019-08-14 08_05_40.518.avi,240
./data/images/2019-08-14-08_05_40.518.avi-F241.png,614,340,745,442,HUMP,2019-08-14 08_05_40.518.avi,241
./data/images/2019-08-14-08_05_40.518.avi-F242.png,613,341,747,446,HUMP,2019-08-14 08_05_40.518.avi,242
./data/images/2019-08-14-08_05_40.518.avi-F243.png,612,342,748,450,HUMP,2019-08-14 08_05_40.518.avi,243
./data/images/2019-08-14-08_05_40.518.avi-F244.png,611,343,749,454,HUMP,2019-08-14 08_05_40.518.avi,244
./data/images/2019-08-14-08_05_40.518.avi-F245.png,609,343,748,452,HUMP,2019-08-14 08_05_40.518.avi,245
./data/images/2019-08-14-08_05_40.518.avi-F246.png,608,344,748,451,HUMP,2019-08-14 08_05_40.518.avi,246
./data/images/2019-08-14-08_05_40.518.avi-F247.png,607,345,747,450,HUMP,2019-08-14 08_05_40.518.avi,247
./data/images/2019-08-14-08_05_40.518.avi-F248.png,605,346,747,449,HUMP,2019-08-14 08_05_40.518.avi,248
./data/images/2019-08-14-08_05_40.518.avi-F249.png,604,347,746,447,HUMP,2019-08-14 08_05_40.518.avi,249
./data/images/2019-08-14-08_05_40.518.avi-F250.png,602,348,745,446,HUMP,2019-08-14 08_05_40.518.avi,250
./data/images/2019-08-14-08_05_40.518.avi-F251.png,601,348,745,445,HUMP,2019-08-14 08_05_40.518.avi,251
./data/images/2019-08-14-08_05_40.518.avi-F252.png,600,349,744,444,HUMP,2019-08-14 08_05_40.518.avi,252
./data/images/2019-08-14-08_05_40.518.avi-F253.png,598,350,744,442,HUMP,2019-08-14 08_05_40.518.avi,253
./data/images/2019-08-14-08_05_40.518.avi-F254.png,597,351,743,441,HUMP,2019-08-14 08_05_40.518.avi,254
./data/images/2019-08-14-08_05_40.518.avi-F255.png,596,352,746,444,HUMP,2019-08-14 08_05_40.518.avi,255
./data/images/2019-08-14-08_05_40.518.avi-F256.png,595,354,749,448,HUMP,2019-08-14 08_05_40.518.avi,256
./data/images/2019-08-14-08_05_40.518.avi-F257.png,594,355,752,451,HUMP,2019-08-14 08_05_40.518.avi,257
./data/images/2019-08-14-08_05_40.518.avi-F258.png,594,356,756,454,HUMP,2019-08-14 08_05_40.518.avi,258
./data/images/2019-08-14-08_05_40.518.avi-F259.png,593,357,759,458,HUMP,2019-08-14 08_05_40.518.avi,259
./data/images/2019-08-14-08_05_40.518.avi-F260.png,592,359,762,461,HUMP,2019-08-14 08_05_40.518.avi,260
./data/images/2019-08-14-08_05_40.518.avi-F261.png,591,360,765,464,HUMP,2019-08-14 08_05_40.518.avi,261
./data/images/2019-08-14-08_05_40.518.avi-F262.png,590,361,768,468,HUMP,2019-08-14 08_05_40.518.avi,262
./data/images/2019-08-14-08_05_40.518.avi-F263.png,590,363,772,471,HUMP,2019-08-14 08_05_40.518.avi,263
./data/images/2019-08-14-08_05_40.518.avi-F264.png,589,364,775,474,HUMP,2019-08-14 08_05_40.518.avi,264
./data/images/2019-08-14-08_05_40.518.avi-F265.png,586,366,777,479,HUMP,2019-08-14 08_05_40.518.avi,265
./data/images/2019-08-14-08_05_40.518.avi-F266.png,583,367,779,484,HUMP,2019-08-14 08_05_40.518.avi,266
./data/images/2019-08-14-08_05_40.518.avi-F267.png,579,369,781,489,HUMP,2019-08-14 08_05_40.518.avi,267
./data/images/2019-08-14-08_05_40.518.avi-F268.png,576,371,782,493,HUMP,2019-08-14 08_05_40.518.avi,268
./data/images/2019-08-14-08_05_40.518.avi-F269.png,576,371,780,498,HUMP,2019-08-14 08_05_40.518.avi,269
./data/images/2019-08-14-08_05_40.518.avi-F270.png,576,371,778,504,HUMP,2019-08-14 08_05_40.518.avi,270
./data/images/2019-08-14-08_05_40.518.avi-F271.png,576,371,778,504,HUMP,2019-08-14 08_05_40.518.avi,271
./data/images/2019-08-14-08_05_40.518.avi-F162.png,723,348,787,409,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,162
./data/images/2019-08-14-08_05_40.518.avi-F163.png,724,349,791,413,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,163
./data/images/2019-08-14-08_05_40.518.avi-F164.png,725,350,795,417,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,164
./data/images/2019-08-14-08_05_40.518.avi-F165.png,726,351,801,423,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,165
./data/images/2019-08-14-08_05_40.518.avi-F166.png,727,352,806,429,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,166
./data/images/2019-08-14-08_05_40.518.avi-F167.png,728,353,812,435,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,167
./data/images/2019-08-14-08_05_40.518.avi-F168.png,729,354,818,441,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,168
./data/images/2019-08-14-08_05_40.518.avi-F169.png,730,355,824,447,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,169
./data/images/2019-08-14-08_05_40.518.avi-F170.png,731,356,830,453,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,170
./data/images/2019-08-14-08_05_40.518.avi-F171.png,732,357,835,459,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,171
./data/images/2019-08-14-08_05_40.518.avi-F172.png,733,358,841,465,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,172
./data/images/2019-08-14-08_05_40.518.avi-F173.png,734,359,847,471,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,173
./data/images/2019-08-14-08_05_40.518.avi-F174.png,735,361,853,477,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,174
./data/images/2019-08-14-08_05_40.518.avi-F175.png,737,364,861,485,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,175
./data/images/2019-08-14-08_05_40.518.avi-F176.png,737,364,861,485,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,176
./data/images/2019-08-14-08_05_40.518.avi-F358.png,739,358,803,412,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,358
./data/images/2019-08-14-08_05_40.518.avi-F359.png,739,359,806,415,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,359
./data/images/2019-08-14-08_05_40.518.avi-F360.png,740,360,809,418,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,360
./data/images/2019-08-14-08_05_40.518.avi-F361.png,741,361,811,421,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,361
./data/images/2019-08-14-08_05_40.518.avi-F362.png,743,363,817,426,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,362
./data/images/2019-08-14-08_05_40.518.avi-F363.png,744,364,823,432,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,363
./data/images/2019-08-14-08_05_40.518.avi-F364.png,746,366,830,438,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,364
./data/images/2019-08-14-08_05_40.518.avi-F365.png,747,367,836,444,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,365
./data/images/2019-08-14-08_05_40.518.avi-F366.png,748,369,842,450,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,366
./data/images/2019-08-14-08_05_40.518.avi-F367.png,750,371,848,455,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,367
./data/images/2019-08-14-08_05_40.518.avi-F368.png,751,372,854,461,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,368
./data/images/2019-08-14-08_05_40.518.avi-F369.png,753,374,860,467,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,369
./data/images/2019-08-14-08_05_40.518.avi-F370.png,754,376,866,473,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,370
./data/images/2019-08-14-08_05_40.518.avi-F371.png,756,377,872,479,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,371
./data/images/2019-08-14-08_05_40.518.avi-F372.png,756,377,872,479,LINE_ZIGZAG,2019-08-14 08_05_40.518.avi,372
./data/images/2019-08-14-08_05_40.518.avi-F770.png,781,318,868,335,W_HUMP,2019-08-14 08_05_40.518.avi,770
./data/images/2019-08-14-08_05_40.518.avi-F771.png,780,320,867,337,W_HUMP,2019-08-14 08_05_40.518.avi,771
./data/images/2019-08-14-08_05_40.518.avi-F772.png,778,322,866,340,W_HUMP,2019-08-14 08_05_40.518.avi,772
./data/images/2019-08-14-08_05_40.518.avi-F773.png,777,325,865,342,W_HUMP,2019-08-14 08_05_40.518.avi,773
./data/images/2019-08-14-08_05_40.518.avi-F774.png,775,327,865,345,W_HUMP,2019-08-14 08_05_40.518.avi,774
./data/images/2019-08-14-08_05_40.518.avi-F775.png,774,329,864,347,W_HUMP,2019-08-14 08_05_40.518.avi,775
./data/images/2019-08-14-08_05_40.518.avi-F776.png,772,332,863,349,W_HUMP,2019-08-14 08_05_40.518.avi,776
./data/images/2019-08-14-08_05_40.518.avi-F777.png,771,334,862,352,W_HUMP,2019-08-14 08_05_40.518.avi,777
./data/images/2019-08-14-08_05_40.518.avi-F778.png,769,336,861,354,W_HUMP,2019-08-14 08_05_40.518.avi,778
./data/images/2019-08-14-08_05_40.518.avi-F779.png,768,339,861,356,W_HUMP,2019-08-14 08_05_40.518.avi,779
./data/images/2019-08-14-08_05_40.518.avi-F780.png,766,341,860,359,W_HUMP,2019-08-14 08_05_40.518.avi,780
./data/images/2019-08-14-08_05_40.518.avi-F781.png,763,342,858,359,W_HUMP,2019-08-14 08_05_40.518.avi,781
./data/images/2019-08-14-08_05_40.518.avi-F782.png,759,342,857,360,W_HUMP,2019-08-14 08_05_40.518.avi,782
./data/images/2019-08-14-08_05_40.518.avi-F783.png,756,343,855,361,W_HUMP,2019-08-14 08_05_40.518.avi,783
./data/images/2019-08-14-08_05_40.518.avi-F784.png,753,343,854,362,W_HUMP,2019-08-14 08_05_40.518.avi,784
./data/images/2019-08-14-08_05_40.518.avi-F785.png,750,343,852,362,W_HUMP,2019-08-14 08_05_40.518.avi,785
./data/images/2019-08-14-08_05_40.518.avi-F786.png,746,344,851,363,W_HUMP,2019-08-14 08_05_40.518.avi,786
./data/images/2019-08-14-08_05_40.518.avi-F787.png,743,344,849,364,W_HUMP,2019-08-14 08_05_40.518.avi,787
./data/images/2019-08-14-08_05_40.518.avi-F788.png,740,345,848,364,W_HUMP,2019-08-14 08_05_40.518.avi,788
./data/images/2019-08-14-08_05_40.518.avi-F789.png,736,345,846,365,W_HUMP,2019-08-14 08_05_40.518.avi,789
./data/images/2019-08-14-08_05_40.518.avi-F790.png,733,346,845,366,W_HUMP,2019-08-14 08_05_40.518.avi,790
./data/images/2019-08-14-08_05_40.518.avi-F791.png,729,346,843,367,W_HUMP,2019-08-14 08_05_40.518.avi,791
